2019-05-23 13:10:50.038,patient frame,aiiiici,
2019-05-23 16:39:06.126,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 16:42:37.718,patient frame,patient menu,AWT-EventQueue-0
2019-05-23 16:42:41.812,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 16:42:43.558,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 16:42:43.58,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 16:42:43.602,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 16:42:43.62,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 16:42:46.348,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 16:42:46.354,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 16:42:46.358,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 16:42:56.167,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 16:42:56.182,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 16:42:56.199,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 16:42:56.214,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 16:42:57.534,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 16:42:57.538,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 16:42:57.542,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 16:47:48.439,patient frame,patient menu,AWT-EventQueue-0
2019-05-23 16:47:51.829,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 16:49:53.604,patient frame,patient menu,AWT-EventQueue-0
2019-05-23 16:50:08.846,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 16:51:39.132,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 16:51:39.137,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 16:51:39.143,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 16:53:05.241,patient frame,patient menu,AWT-EventQueue-0
2019-05-23 16:53:08.628,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 16:53:12.264,patient frame,patient menu,AWT-EventQueue-0
2019-05-23 16:53:40.856,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 16:53:44.195,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 16:53:44.199,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 16:53:44.203,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 17:09:39.871,patient frame,patient menu,AWT-EventQueue-0
2019-05-23 17:09:44.552,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 17:10:50.398,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 17:10:50.405,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 17:10:50.41,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 18:33:43.413,patient frame,patient menu,AWT-EventQueue-0
2019-05-23 18:34:20.706,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 18:34:20.826,submit button make app patient,"java.text.ParseException: Unparseable date: ""2019-05-30""",AWT-EventQueue-0
2019-05-23 18:34:24.478,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 18:34:24.483,submit button make app patient,"java.text.ParseException: Unparseable date: ""2019-05-30""",AWT-EventQueue-0
2019-05-23 18:34:25.011,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 18:34:25.016,submit button make app patient,"java.text.ParseException: Unparseable date: ""2019-05-30""",AWT-EventQueue-0
2019-05-23 18:34:25.285,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 18:34:25.289,submit button make app patient,"java.text.ParseException: Unparseable date: ""2019-05-30""",AWT-EventQueue-0
2019-05-23 18:34:25.474,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 18:34:25.479,submit button make app patient,"java.text.ParseException: Unparseable date: ""2019-05-30""",AWT-EventQueue-0
2019-05-23 18:36:48.065,patient frame,patient menu,AWT-EventQueue-0
2019-05-23 18:37:07.167,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 18:37:11.827,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 18:37:19.132,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 18:37:19.137,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 18:37:19.141,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 18:38:06.901,patient frame,patient menu,AWT-EventQueue-0
2019-05-23 18:38:23.183,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 18:38:24.476,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 18:38:24.505,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 18:38:28.974,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 18:38:28.979,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 18:38:28.984,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 18:40:02.384,patient frame,patient menu,AWT-EventQueue-0
2019-05-23 19:17:04.332,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 19:17:07.896,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 19:17:07.932,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 19:17:07.979,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 19:17:08.009,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 19:17:08.018,show appointments for patient,java.lang.NullPointerException,AWT-EventQueue-0
2019-05-23 19:17:10.113,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 19:17:10.139,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 19:17:10.162,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 19:17:10.183,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 19:17:10.187,show appointments for patient,java.lang.NullPointerException,AWT-EventQueue-0
2019-05-23 19:20:13.847,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 19:20:59.544,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 19:21:00.229,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 19:21:00.975,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 19:21:01.699,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 19:21:01.703,show appointments for patient,java.lang.NullPointerException,AWT-EventQueue-0
2019-05-23 19:21:27.617,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 19:21:28.3,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 19:21:29.011,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 19:21:29.732,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 19:23:10.12,show appointments for patient,java.lang.NullPointerException,AWT-EventQueue-0
2019-05-23 19:37:34.026,patient frame,patient menu,AWT-EventQueue-0
2019-05-23 19:37:57.231,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 19:37:59.319,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 19:37:59.337,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 19:37:59.357,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 19:37:59.376,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 19:37:59.391,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 19:37:59.411,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 21:38:23.415,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 21:41:01.438,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 21:41:06.484,make consultation doc menu,"java.text.ParseException: Unparseable date: """"",AWT-EventQueue-0
2019-05-23 21:41:10.468,make consultation doc menu,"java.text.ParseException: Unparseable date: """"",AWT-EventQueue-0
2019-05-23 21:43:36.57,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 21:44:01.239,patient frame,patient menu,AWT-EventQueue-0
2019-05-23 21:45:27.538,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 21:47:09.889,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 21:47:52.116,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 21:48:23.809,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 21:51:29.894,patient frame,patient menu,AWT-EventQueue-0
2019-05-23 21:51:49.355,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 21:52:26.581,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 21:52:26.714,save appointment,java.sql.SQLSyntaxErrorException: Unknown column 'app_date' in 'field list',AWT-EventQueue-0
2019-05-23 21:52:38.823,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 21:52:38.827,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 21:52:38.831,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 21:53:09.861,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 21:55:23.768,patient frame,patient menu,AWT-EventQueue-0
2019-05-23 21:56:37.025,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 21:57:17.787,save appointment,java.sql.SQLSyntaxErrorException: Unknown column 'app_date' in 'field list',AWT-EventQueue-0
2019-05-23 21:57:51.297,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 21:58:17.8,save appointment,java.sql.SQLSyntaxErrorException: Unknown column 'app_date' in 'field list',AWT-EventQueue-0
2019-05-23 22:01:05.94,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:01:27.051,patient frame,patient menu,AWT-EventQueue-0
2019-05-23 22:01:44.236,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:01:47.634,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:02:04.352,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:02:05.562,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:16:07.921,patient frame,patient menu,AWT-EventQueue-0
2019-05-23 22:16:14.799,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:16:18.081,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:16:18.085,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:16:18.09,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:16:19.479,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:16:19.496,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:16:19.523,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:16:19.542,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:16:19.557,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:16:19.577,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:17:05.446,patient frame,patient menu,AWT-EventQueue-0
2019-05-23 22:17:17.31,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:17:18.736,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:17:18.761,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:17:18.783,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:17:18.801,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:17:21.529,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:17:21.535,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:17:21.541,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:17:22.564,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:17:22.578,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:17:22.597,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:17:22.625,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:18:09.494,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:18:09.513,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:18:11.029,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:18:11.042,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:18:11.057,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:18:11.069,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:18:11.082,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-23 22:18:11.095,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-24 07:50:12.903,patient frame,patient menu,AWT-EventQueue-0
2019-05-24 07:50:30.823,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-24 07:50:58.331,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-24 07:50:58.335,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-24 07:50:58.339,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-24 07:51:02.42,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-24 07:51:02.424,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
2019-05-24 07:51:02.432,parse address ,java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1,AWT-EventQueue-0
